-638.543249,21.348572,645.155973,0.005342,4.048991,-0.019389,12.094480,12.030306,6.195222,0.086013,10.399029,3.989423,10.016934,14.232517,5.987547,14.028236,11.904766
-637.753728,20.693249,625.352036,0.005464,4.049078,-0.017027,12.096753,12.030948,6.200558,0.089117,10.398218,3.983409,10.014446,14.229719,5.981704,14.022654,11.902998
-637.094831,20.172519,609.615527,0.005567,4.049166,-0.014477,12.099203,12.031798,6.205664,0.091944,10.396672,3.977474,10.012378,14.226987,5.976004,14.017292,11.901753
-636.572463,19.791401,598.098099,0.005650,4.049255,-0.011743,12.101821,12.032857,6.210535,0.094499,10.394403,3.971625,10.010740,14.224321,5.970455,14.012153,11.901025
-636.190125,19.552559,590.880286,0.005713,4.049345,-0.008833,12.104595,12.034127,6.215170,0.096789,10.391430,3.965875,10.009544,14.221723,5.965065,14.007238,11.900809
-635.948975,19.456231,587.969224,0.005755,4.049436,-0.005754,12.107514,12.035609,6.219564,0.098820,10.387770,3.960232,10.008799,14.219195,5.959841,14.002549,11.901098
-635.847766,19.500206,589.298169,0.005777,4.049528,-0.002516,12.110565,12.037304,6.223718,0.100604,10.383445,3.954709,10.008512,14.216735,5.954791,13.998086,11.901884
-635.882679,19.679891,594.728256,0.005780,4.049619,0.000871,12.113733,12.039215,6.227630,0.102148,10.378479,3.949318,10.008692,14.214344,5.949922,13.993848,11.903157
-636.047839,19.988457,604.053164,0.005763,4.049710,0.004396,12.117003,12.041342,6.231300,0.103465,10.372899,3.944069,10.009344,14.212019,5.945240,13.989834,11.904907
-636.335097,20.417075,617.006025,0.005728,4.049801,0.008046,12.120360,12.043687,6.234730,0.104564,10.366732,3.938977,10.010472,14.209759,5.940752,13.986043,11.907121
-636.734667,20.955129,633.266093,0.005678,4.049890,0.011809,12.123788,12.046251,6.237921,0.105457,10.360009,3.934053,10.012078,14.207560,5.936464,13.982473,11.909786
-637.235023,21.590474,652.466271,0.005613,4.049979,0.015670,12.127269,12.049034,6.240875,0.106156,10.352761,3.929310,10.014163,14.205418,5.932382,13.979120,11.912888
-637.823413,22.309716,674.201829,0.005535,4.050067,0.019616,12.130787,12.052037,6.243596,0.106674,10.345022,3.924761,10.016723,14.203329,5.928511,13.975981,11.916411
-638.486021,23.098507,698.039169,0.005446,4.050153,0.023632,12.134324,12.055261,6.246087,0.107022,10.336825,3.920419,10.019757,14.201287,5.924855,13.973053,11.920338
-639.208212,23.941859,723.525346,0.005349,4.050237,0.027703,12.137864,12.058706,6.248352,0.107212,10.328206,3.916295,10.023257,14.199286,5.921418,13.970332,11.924651
-639.975083,24.824422,750.196497,0.005246,4.050320,0.031813,12.141388,12.062371,6.250395,0.107255,10.319200,3.912402,10.027215,14.197319,5.918203,13.967813,11.929332
-640.771299,25.730755,777.585969,0.005138,4.050402,0.035948,12.144880,12.066257,6.252220,0.107163,10.309844,3.908751,10.031621,14.195378,5.915213,13.965492,11.934360
-641.581794,26.645561,805.231494,0.005028,4.050481,0.040094,12.148323,12.070361,6.253833,0.106947,10.300172,3.905353,10.036460,14.193458,5.912450,13.963363,11.939717
-642.391674,27.553932,832.682575,0.004917,4.050559,0.044236,12.151702,12.074683,6.255237,0.106617,10.290222,3.902218,10.041720,14.191548,5.909915,13.961423,11.945380
-643.186622,28.441543,859.506260,0.004809,4.050635,0.048359,12.155001,12.079220,6.256436,0.106184,10.280028,3.899356,10.047381,14.189642,5.907609,13.959667,11.951329
-643.952845,29.294756,885.290448,0.004705,4.050709,0.052452,12.158206,12.083970,6.257434,0.105656,10.269626,3.896775,10.053424,14.187730,5.905531,13.958089,11.957542
-644.677362,30.100833,909.650159,0.004606,4.050782,0.056502,12.161303,12.088931,6.258235,0.105042,10.259050,3.894485,10.059829,14.185806,5.903682,13.956685,11.963995
-645.348153,30.848109,932.232926,0.004514,4.050853,0.060497,12.164280,12.094099,6.258842,0.104350,10.248335,3.892491,10.066570,14.183861,5.902061,13.955452,11.970667
-645.954452,31.526086,952.721435,0.004431,4.050923,0.064427,12.167126,12.099469,6.259256,0.103588,10.237514,3.890802,10.073623,14.181888,5.900666,13.954385,11.977535
-646.486459,32.125560,970.837601,0.004359,4.050992,0.068281,12.169829,12.105038,6.259479,0.102763,10.226619,3.889423,10.080961,14.179881,5.899497,13.953481,11.984574
-646.936005,32.638724,986.345475,0.004297,4.051060,0.072052,12.172382,12.110801,6.259513,0.101881,10.215681,3.888362,10.088554,14.177834,5.898551,13.952737,11.991762
-647.296054,33.059183,999.051805,0.004248,4.051127,0.075732,12.174777,12.116752,6.259356,0.100947,10.204731,3.887623,10.096372,14.175741,5.897826,13.952151,11.999074
-647.561136,33.382027,1008.808183,0.004212,4.051194,0.079314,12.177007,12.122884,6.259009,0.099966,10.193799,3.887212,10.104382,14.173599,5.897321,13.951721,12.006487
-647.727231,33.603883,1015.512678,0.004189,4.051260,0.082793,12.179067,12.129192,6.258471,0.098943,10.182912,3.887134,10.112551,14.171405,5.897034,13.951445,12.013976
-647.791886,33.722906,1019.109553,0.004179,4.051326,0.086164,12.180954,12.135666,6.257738,0.097881,10.172098,3.887393,10.120845,14.169157,5.896962,13.951322,12.021516
-647.754052,33.738815,1019.590338,0.004183,4.051392,0.089423,12.182665,12.142300,6.256809,0.096784,10.161384,3.887994,10.129228,14.166855,5.897102,13.951353,12.029084
-647.614437,33.652858,1016.992718,0.004201,4.051459,0.092569,12.184198,12.149084,6.255681,0.095654,10.150795,3.888940,10.137664,14.164499,5.897454,13.951537,12.036656
-647.375017,33.467712,1011.397576,0.004232,4.051526,0.095599,12.185554,12.156009,6.254349,0.094495,10.140358,3.890236,10.146116,14.162092,5.898014,13.951877,12.044206
-647.039108,33.187436,1002.927620,0.004277,4.051593,0.098513,12.186734,12.163064,6.252811,0.093308,10.130095,3.891885,10.154546,14.159637,5.898781,13.952372,12.051710
-646.611717,32.817426,991.745883,0.004335,4.051662,0.101309,12.187739,12.170238,6.251062,0.092094,10.120031,3.893890,10.162919,14.157139,5.899754,13.953026,12.059145
-646.098745,32.364325,978.053100,0.004403,4.051732,0.103988,12.188571,12.177520,6.249098,0.090855,10.110188,3.896255,10.171195,14.154605,5.900929,13.953841,12.066487
-645.507520,31.835888,962.083705,0.004481,4.051802,0.106551,12.189235,12.184896,6.246915,0.089592,10.100589,3.898981,10.179339,14.152042,5.902306,13.954820,12.073712
-644.846204,31.240852,944.101653,0.004569,4.051875,0.108998,12.189733,12.192355,6.244509,0.088306,10.091253,3.902071,10.187313,14.149459,5.903882,13.955967,12.080797
-644.124047,30.588786,924.396153,0.004667,4.051949,0.111332,12.190072,12.199880,6.241877,0.086996,10.082200,3.905526,10.195085,14.146865,5.905657,13.957286,12.087719
-643.350884,29.889927,903.276554,0.004771,4.052024,0.113553,12.190255,12.207459,6.239016,0.085663,10.073451,3.909348,10.202618,14.144272,5.907630,13.958781,12.094457
-642.537225,29.155028,881.067846,0.004883,4.052101,0.115663,12.190288,12.215074,6.235925,0.084306,10.065023,3.913536,10.209881,14.141692,5.909798,13.960459,12.100990
-641.693952,28.395230,858.106680,0.004999,4.052180,0.117664,12.190177,12.222710,6.232601,0.082925,10.056933,3.918090,10.216842,14.139136,5.912161,13.962323,12.107298
-640.832244,27.621873,834.735737,0.005119,4.052261,0.119557,12.189927,12.230349,6.229044,0.081520,10.049198,3.923009,10.223471,14.136617,5.914717,13.964380,12.113361
-639.963459,26.846328,811.298696,0.005242,4.052344,0.121344,12.189544,12.237973,6.225256,0.080090,10.041832,3.928290,10.229742,14.134150,5.917465,13.966636,12.119161
-639.098861,26.079862,788.136004,0.005365,4.052429,0.123026,12.189033,12.245563,6.221238,0.078633,10.034851,3.933930,10.235629,14.131746,5.920404,13.969096,12.124681
-638.249538,25.333452,765.579424,0.005487,4.052516,0.124604,12.188399,12.253100,6.216994,0.077150,10.028266,3.939924,10.241108,14.129419,5.923531,13.971767,12.129906
-637.426118,24.617640,743.947534,0.005607,4.052605,0.126078,12.187648,12.260562,6.212530,0.075639,10.022091,3.946266,10.246158,14.127181,5.926846,13.974656,12.134820
-636.638769,23.942435,723.542770,0.005723,4.052695,0.127449,12.186783,12.267928,6.207852,0.074100,10.016336,3.952950,10.250761,14.125045,5.930346,13.977767,12.139413
-635.897231,23.317226,704.648889,0.005833,4.052787,0.128716,12.185809,12.275177,6.202969,0.072531,10.011011,3.959965,10.254901,14.123022,5.934027,13.981108,12.143671
-635.210487,22.750692,687.528167,0.005937,4.052881,0.129877,12.184727,12.282286,6.197890,0.070933,10.006126,3.967302,10.258565,14.121121,5.937889,13.984685,12.147587
-634.586836,22.250701,672.418396,0.006033,4.052977,0.130933,12.183542,12.289231,6.192629,0.069305,10.001690,3.974949,10.261741,14.119351,5.941926,13.988503,12.151151
-634.033645,21.824223,659.530189,0.006120,4.053074,0.131879,12.182256,12.295990,6.187198,0.067648,9.997710,3.982893,10.264421,14.117720,5.946134,13.992567,12.154357
-633.557343,21.477223,649.043822,0.006196,4.053172,0.132714,12.180868,12.302539,6.181613,0.065960,9.994192,3.991118,10.266600,14.116233,5.950510,13.996884,12.157202
-633.163334,21.214614,641.107729,0.006261,4.053271,0.133435,12.179382,12.308853,6.175891,0.064244,9.991144,3.999608,10.268276,14.114895,5.955048,14.001457,12.159682
-632.855987,21.040201,635.836977,0.006315,4.053371,0.134036,12.177796,12.314908,6.170052,0.062499,9.988570,4.008344,10.269447,14.113707,5.959741,14.006291,12.161797
-632.638493,20.956645,633.311880,0.006356,4.053471,0.134515,12.176111,12.320682,6.164116,0.060727,9.986475,4.017308,10.270116,14.112670,5.964583,14.011389,12.163548
-632.512920,20.965453,633.578083,0.006386,4.053572,0.134865,12.174326,12.326151,6.158104,0.058930,9.984863,4.026477,10.270288,14.111782,5.969567,14.016754,12.164937
-632.480315,21.066977,636.646142,0.006403,4.053674,0.135082,12.172440,12.331292,6.152039,0.057110,9.983738,4.035830,10.269969,14.111040,5.974684,14.022389,12.165969
-632.540307,21.260400,642.491398,0.006407,4.053775,0.135160,12.170452,12.336083,6.145944,0.055270,9.983102,4.045341,10.269168,14.110440,5.979925,14.028294,12.166649
-632.691588,21.543755,651.054418,0.006398,4.053876,0.135091,12.168358,12.340505,6.139844,0.053412,9.982957,4.054986,10.267897,14.109975,5.985282,14.034471,12.166986
-632.931532,21.913967,662.242244,0.006377,4.053977,0.134871,12.166159,12.344538,6.133762,0.051539,9.983304,4.064738,10.266167,14.109638,5.990744,14.040918,12.166989
-633.256721,22.366912,675.930315,0.006342,4.054078,0.134492,12.163850,12.348164,6.127724,0.049657,9.984143,4.074569,10.263994,14.109418,5.996300,14.047636,12.166667
-633.662415,22.897469,691.963771,0.006296,4.054177,0.133949,12.161431,12.351369,6.121752,0.047768,9.985474,4.084452,10.261394,14.109306,6.001940,14.054620,12.166033
-634.143073,23.499577,710.159543,0.006238,4.054276,0.133235,12.158900,12.354139,6.115871,0.045877,9.987294,4.094356,10.258385,14.109292,6.007653,14.061869,12.165100
-634.692316,24.166354,730.309622,0.006169,4.054374,0.132343,12.156253,12.356464,6.110102,0.043990,9.989600,4.104254,10.254985,14.109364,6.013427,14.069378,12.163880
-635.302891,24.890185,752.183865,0.006090,4.054470,0.131270,12.153491,12.358336,6.104466,0.042110,9.992389,4.114115,10.251217,14.109509,6.019250,14.077142,12.162390
-635.966887,25.662844,775.533682,0.006003,4.054565,0.130009,12.150611,12.359748,6.098984,0.040243,9.995656,4.123909,10.247100,14.109718,6.025112,14.085156,12.160645
-636.675975,26.475600,800.095274,0.005909,4.054659,0.128556,12.147612,12.360700,6.093672,0.038394,9.999392,4.133608,10.242658,14.109977,6.031001,14.093413,12.158660
-637.421107,27.319327,825.592777,0.005808,4.054751,0.126908,12.144494,12.361191,6.088546,0.036568,10.003592,4.143182,10.237914,14.110276,6.036905,14.101907,12.156453
-638.193271,28.184642,851.742685,0.005702,4.054841,0.125063,12.141257,12.361225,6.083621,0.034770,10.008244,4.152602,10.232894,14.110605,6.042814,14.110628,12.154040
-638.982987,29.062019,878.257109,0.005593,4.054929,0.123017,12.137902,12.360808,6.078909,0.033005,10.013338,4.161841,10.227622,14.110954,6.048717,14.119569,12.151437
-639.780771,29.941905,904.847328,0.005480,4.055016,0.120771,12.134429,12.359950,6.074417,0.031277,10.018861,4.170870,10.222125,14.111314,6.054604,14.128719,12.148663
-640.577302,30.814887,931.228932,0.005367,4.055101,0.118325,12.130840,12.358663,6.070154,0.029591,10.024798,4.179665,10.216429,14.111678,6.060466,14.138070,12.145733
-641.363388,31.671864,957.126863,0.005254,4.055184,0.115680,12.127137,12.356961,6.066125,0.027951,10.031134,4.188198,10.210563,14.112039,6.066292,14.147609,12.142664
-642.130135,32.504110,982.277446,0.005143,4.055266,0.112838,12.123321,12.354862,6.062331,0.026359,10.037850,4.196447,10.204554,14.112392,6.072074,14.157327,12.139472
-642.869121,33.303338,1006.430178,0.005034,4.055345,0.109804,12.119397,12.352384,6.058774,0.024820,10.044928,4.204387,10.198431,14.112733,6.077803,14.167210,12.136175
-643.572541,34.061826,1029.351770,0.004929,4.055423,0.106581,12.115366,12.349549,6.055451,0.023336,10.052344,4.211997,10.192223,14.113060,6.083473,14.177247,12.132786
-644.232891,34.772519,1050.828984,0.004830,4.055500,0.103176,12.111233,12.346380,6.052358,0.021908,10.060075,4.219256,10.185959,14.113372,6.089076,14.187423,12.129323
-644.843737,35.429108,1070.671157,0.004738,4.055575,0.099596,12.107002,12.342901,6.049491,0.020539,10.068097,4.226146,10.179669,14.113669,6.094605,14.197725,12.125800
-645.399098,36.026050,1088.710797,0.004652,4.055649,0.095848,12.102676,12.339138,6.046841,0.019228,10.076381,4.232647,10.173382,14.113951,6.100054,14.208139,12.122231
-645.893766,36.558550,1104.803010,0.004575,4.055721,0.091940,12.098260,12.335117,6.044400,0.017977,10.084898,4.238745,10.167128,14.114223,6.105417,14.218649,12.118633
-646.323395,37.022621,1118.827274,0.004506,4.055792,0.087883,12.093758,12.330867,6.042158,0.016785,10.093618,4.244425,10.160935,14.114488,6.110691,14.229238,12.115017
-646.684434,37.415128,1130.688875,0.004447,4.055863,0.083687,12.089176,12.326416,6.040103,0.015652,10.102506,4.249672,10.154832,14.114750,6.115869,14.239890,12.111400
-646.974094,37.733794,1140.319005,0.004397,4.055932,0.079363,12.084518,12.321792,6.038222,0.014576,10.111528,4.254477,10.148847,14.115015,6.120949,14.250586,12.107792
-647.190411,37.977105,1147.671883,0.004357,4.056001,0.074922,12.079789,12.317025,6.036503,0.013555,10.120646,4.258830,10.143008,14.115290,6.125926,14.261308,12.104209
-647.332054,38.144238,1152.722661,0.004327,4.056070,0.070377,12.074996,12.312143,6.034931,0.012587,10.129821,4.262722,10.137339,14.115581,6.130797,14.272035,12.100663
-647.398570,38.235145,1155.469868,0.004307,4.056138,0.065740,12.070143,12.307175,6.033493,0.011669,10.139013,4.266147,10.131867,14.115897,6.135560,14.282748,12.097166
-647.390072,38.250569,1155.935998,0.004298,4.056206,0.061024,12.065236,12.302147,6.032172,0.010798,10.148180,4.269102,10.126614,14.116245,6.140212,14.293425,12.093731
-647.307679,38.191973,1154.165210,0.004299,4.056274,0.056243,12.060280,12.297088,6.030955,0.009970,10.157276,4.271583,10.121602,14.116635,6.144750,14.304043,12.090369
-647.152943,38.061491,1150.222035,0.004311,4.056342,0.051410,12.055283,12.292022,6.029826,0.009182,10.166257,4.273589,10.116852,14.117074,6.149174,14.314578,12.087093
-646.928335,37.861972,1144.192553,0.004333,4.056411,0.046539,12.050250,12.286973,6.028770,0.008428,10.175074,4.275121,10.112381,14.117571,6.153481,14.325008,12.083913
-646.636862,37.596957,1136.183779,0.004366,4.056480,0.041644,12.045188,12.281966,6.027774,0.007704,10.183680,4.276182,10.108206,14.118136,6.157671,14.335307,12.080841
-646.282350,37.270600,1126.321227,0.004408,4.056550,0.036738,12.040103,12.277021,6.026824,0.007005,10.192027,4.276777,10.104341,14.118777,6.161742,14.345448,12.077887
-645.869055,36.887629,1114.747823,0.004459,4.056620,0.031835,12.035003,12.272160,6.025906,0.006326,10.200064,4.276911,10.100796,14.119502,6.165693,14.355407,12.075061
-645.401976,36.453348,1101.623784,0.004518,4.056692,0.026947,12.029895,12.267400,6.025007,0.005661,10.207743,4.276592,10.097581,14.120321,6.169523,14.365156,12.072371
-644.886728,35.973647,1087.127192,0.004585,4.056764,0.022090,12.024786,12.262761,6.024117,0.005004,10.215016,4.275828,10.094704,14.121240,6.173231,14.374668,12.069826
-644.329319,35.455002,1071.453689,0.004658,4.056838,0.017275,12.019685,12.258256,6.023224,0.004350,10.221832,4.274630,10.092170,14.122267,6.176818,14.383915,12.067433
-643.736684,34.904445,1054.815807,0.004738,4.056913,0.012517,12.014601,12.253901,6.022319,0.003691,10.228146,4.273009,10.089980,14.123410,6.180283,14.392868,12.065199
-643.116185,34.329580,1037.443325,0.004821,4.056990,0.007828,12.009543,12.249709,6.021393,0.003023,10.233910,4.270979,10.088135,14.124675,6.183624,14.401500,12.063130
-642.475747,33.738531,1019.581745,0.004909,4.057067,0.003222,12.004522,12.245690,6.020440,0.002340,10.239081,4.268551,10.086634,14.126069,6.186842,14.409782,12.061229
-641.823877,33.139793,1001.487827,0.004998,4.057146,-0.001288,11.999549,12.241854,6.019454,0.001636,10.243617,4.265742,10.085474,14.127596,6.189936,14.417687,12.059500
-641.169195,32.542109,983.425763,0.005087,4.057227,-0.005688,11.994636,12.238209,6.018431,0.000906,10.247478,4.262566,10.084650,14.129262,6.192905,14.425186,12.057945
-640.520659,31.954323,965.662807,0.005176,4.057309,-0.009965,11.989795,12.234762,6.017368,0.000146,10.250629,4.259039,10.084154,14.131070,6.195750,14.432252,12.056564
-639.887042,31.385210,948.464169,0.005261,4.057392,-0.014103,11.985041,12.231519,6.016265,-0.000648,10.253038,4.255176,10.083980,14.133025,6.198469,14.438859,12.055356
-639.277045,30.843305,932.087731,0.005343,4.057477,-0.018089,11.980388,12.228483,6.015121,-0.001479,10.254676,4.250996,10.084117,14.135128,6.201061,14.444981,12.054319
-638.698906,30.336681,916.777499,0.005419,4.057563,-0.021907,11.975853,12.225656,6.013938,-0.002350,10.255520,4.246514,10.084556,14.137382,6.203527,14.450594,12.053448
-638.160331,29.872774,902.758185,0.005490,4.057650,-0.025543,11.971453,12.223040,6.012720,-0.003263,10.255551,4.241747,10.085286,14.139789,6.205864,14.455675,12.052739
-637.668169,29.458188,890.229366,0.005556,4.057738,-0.028980,11.967206,12.220634,6.011471,-0.004219,10.254755,4.236714,10.086295,14.142348,6.208073,14.460202,12.052183
-637.228414,29.098514,879.359976,0.005614,4.057827,-0.032201,11.963132,12.218436,6.010196,-0.005217,10.253124,4.231430,10.087570,14.145061,6.210152,14.464157,12.051772
-636.845791,28.798172,870.283615,0.005665,4.057916,-0.035190,11.959250,12.216446,6.008901,-0.006257,10.250655,4.225913,10.089098,14.147926,6.212100,14.467521,12.051496
-636.523769,28.560268,863.094130,0.005709,4.058007,-0.037930,11.955583,12.214658,6.007595,-0.007338,10.247349,4.220180,10.090866,14.150943,6.213917,14.470280,12.051343
-636.264603,28.386553,857.844462,0.005745,4.058098,-0.040402,11.952151,12.213070,6.006283,-0.008457,10.243215,4.214248,10.092860,14.154109,6.215601,14.472420,12.051299
