-463.261035,0.813455
-465.693864,3.244400
-469.714615,7.261091
-475.260407,12.799487
-482.221589,19.749397
-490.431637,27.944209
-499.670344,37.165282
-509.684150,47.160250
-520.200140,57.655546
-530.925078,68.359686
-541.566661,78.984021
-551.873381,89.277174
-561.642130,99.035095
-570.711303,108.097316
-578.971720,116.355139
-586.370796,123.754741
-592.889494,130.273962
-598.506994,135.891390
-603.189797,140.572963
-606.891310,144.274587
-609.583375,146.970626
-611.286314,148.679049
-612.053088,149.451993
-611.960782,149.367714
-611.117886,148.533655
-609.650785,147.075206
-607.689933,145.123366
-605.373706,142.816781
-602.850669,140.303591
-600.272676,137.734555
-597.780554,135.249171
-595.484339,132.956165
-593.446635,130.918833
-591.689961,129.161075
-590.212001,127.676382
-588.928820,126.370044
-587.577939,124.996922
-585.842194,123.230750
-583.525856,120.974780
-581.310028,118.778674
-579.510605,116.967673
-578.000421,115.461037
-576.784263,114.211764
-575.418698,112.799848
-573.328491,110.740762
-570.813060,108.266278
-568.390146,105.867606
-566.373678,103.854652
-564.820847,102.298522
-563.684019,101.154608
-562.861998,100.323558
-562.228888,99.682791
-561.679559,99.129961
-561.168809,98.620843
-560.723358,98.180447
-560.418739,97.881533
-560.337955,97.804547
-560.534482,98.001530
-561.013225,98.477603
-561.734735,99.195233
-562.644272,100.103118
-563.715776,101.176789
-564.969075,102.430251
-566.390296,103.833227
-567.761174,105.180817
-568.767832,106.169906
-569.227445,106.653659
-569.497466,106.954978
-569.985486,107.440656
-570.664208,108.091052
-571.111835,108.503573
-570.864259,108.276462
-570.087000,107.521333
-569.098219,106.555492
-568.162608,105.621455
-567.301002,104.752301
-566.409198,103.853383
-565.385223,102.825629
-564.173469,101.613861
-562.773569,100.217397
-561.238128,98.688874
-559.667806,97.127068
-558.183998,95.649792
-556.884543,94.353111
-555.816863,93.284591
-554.978363,92.443270
-554.340435,91.803507
-553.889352,91.354303
-553.662187,91.132755
-553.741967,91.214251
-554.143774,91.592870
-554.583859,91.995675
-554.673036,92.107024
-554.704217,92.177097
-555.120697,92.585337
-555.844355,93.298854
-556.733184,94.186505
-557.753072,95.196470
-558.729149,96.124837
-559.125254,96.521688
-558.893832,96.330634
-558.491066,95.946233
-558.172583,95.630242
-557.984767,95.442155
-557.926135,95.384193
-558.002973,95.462371
-558.229233,95.689235
-558.608182,96.066966
-559.117330,96.572771
-559.705579,97.156454
-560.306563,97.753269
-560.862706,98.307436
-561.344530,98.787679
-561.721727,99.153114
-561.823523,99.220960
-561.288620,98.691289
-560.256106,97.716146
-559.366271,96.838680
-558.806383,96.273430
-558.509817,95.975125
-558.450913,95.920358
-558.692944,96.170725
-559.342388,96.805592
-560.183916,97.584459
-560.543089,97.950789
-560.397750,97.839099
-560.113181,97.560009
-559.776666,97.219347
-559.337572,96.777651
-558.760399,96.201391
-558.057212,95.501608
-557.277334,94.726531
-556.490627,93.945241
-555.772078,93.231062
-555.181442,92.642895
-554.752363,92.214993
-554.499081,91.962414
-554.427129,91.890767
-554.535772,91.999230
-554.817546,92.278965
-555.231194,92.677698
-555.573798,92.989347
-555.494134,92.908187
-555.035520,92.493272
-554.690401,92.157506
-554.622827,92.085705
-554.785168,92.245816
-555.125161,92.571310
-555.424466,92.837196
-555.278768,92.691173
-554.648134,92.088253
-553.853675,91.311704
-553.131391,90.594673
-552.560898,90.026024
-552.168614,89.634335
-551.962863,89.427962
-551.936486,89.400535
-552.076427,89.539960
-552.377337,89.840951
-552.842477,90.305817
-553.470713,90.932488
-554.238368,91.693169
-555.040276,92.472780
-555.590079,92.996443
-555.608323,93.031470
-555.325366,92.782096
-555.166035,92.630388
-555.262216,92.727357
-555.633225,93.101467
-556.313776,93.776600
-557.201143,94.629439
-557.878305,95.296671
-558.190138,95.637161
-558.447685,95.911801
-558.872291,96.336780
-559.478059,96.938722
-560.209540,97.665828
-560.999423,98.450749
-561.771628,99.217273
-562.439978,99.879847
-562.917527,100.353105
-563.140483,100.575617
-563.101954,100.541809
-562.866397,100.311974
-562.504821,99.942594
-561.927509,99.345521
-560.948976,98.381818
-559.824731,97.301891
-559.106636,96.594333
-558.975189,96.460010
-559.405759,96.888349
-560.349975,97.812775
-561.496832,98.905603
-562.202599,99.608728
-562.328692,99.757104
-562.111772,99.548500
-561.657778,99.093452
-560.958570,98.395582
-560.035650,97.478716
-558.976822,96.429095
-557.913079,95.374433
-556.974365,94.442323
-556.257144,93.728816
-555.817066,93.290098
-555.675725,93.148318
-555.829524,93.300892
-556.260227,93.728670
-556.917830,94.372882
-557.612214,95.036240
-557.954715,95.355515
-557.720647,95.156188
-557.320533,94.778075
-557.046392,94.496580
-556.824308,94.271940
-556.590566,94.020419
-556.080048,93.475119
-554.902933,92.321348
-553.292826,90.750809
-551.740899,89.217420
-550.503441,87.982571
-549.625661,87.102431
-549.077148,86.550128
-548.806025,86.275311
-548.762040,86.228655
-548.908767,86.373216
-549.216529,86.677624
-549.639333,87.094574
-550.097171,87.544921
-550.488146,87.930166
-550.733715,88.173902
-550.807104,88.243229
-550.656494,88.076821
-550.108719,87.519555
-549.090095,86.530229
-548.028065,85.512198
-547.474419,84.964413
-547.553616,85.038213
-548.146984,85.590147
-548.732554,86.149321
-548.957476,86.400874
-549.097402,86.564365
-549.427010,86.892568
-549.933785,87.389933
-550.483876,87.929356
-550.922459,88.359306
-551.123762,88.557131
-551.036453,88.473168
-550.706469,88.152187
-550.259466,87.716229
-549.851378,87.317738
-549.620648,87.093684
-549.665257,87.141835
-550.039272,87.516221
-550.748452,88.218005
-551.679720,89.118856
-552.446900,89.852289
-552.717639,90.161174
-552.889265,90.360920
-553.289974,90.752152
-553.820102,91.273147
-554.356914,91.807700
-554.874101,92.327740
-555.383822,92.808319
-555.524249,92.908133
-554.887028,92.310378
-553.881444,91.344311
-552.992598,90.466866
-552.395291,89.871781
-552.129082,89.605788
-552.194291,89.668967
-552.556380,90.026978
-553.148938,90.614353
-553.889472,91.350197
